,bpp_loss,mse_loss,psnr,loss,flops,params,labels
98,2.3488428592681885,0.0033660912886261,24.728741101044115,4.537643432617188,14754398208.0,2392707,D4L1e-2N96M288
99,0.432900071144104,0.0028602287638932,25.43599230184496,2.2927637100219727,14951022592.0,2548291,D4L1e-2N96M320
100,0.3790701925754547,0.0032101278193295,24.934776747215114,2.4664559364318848,22817947648.0,1964227,D4L1e-2N128M32
101,0.4977502524852752,0.0022945164237171,26.393088293599597,1.9897595643997192,23080108032.0,2171011,D4L1e-2N128M64
102,1.071633219718933,0.0028038874734193,25.522394196118267,2.894861221313477,23342268416.0,2377795,D4L1e-2N128M96
103,0.99007385969162,0.0024450824130326,26.117064981264136,2.579988718032837,23604428800.0,2584579,D4L1e-2N128M128
104,1.5532164573669434,0.0026699411682784,25.734983081386265,3.2893457412719727,23866589184.0,2791363,D4L1e-2N128M160
105,0.6666800379753113,0.0021668002009391,26.64181132810357,2.075641870498657,24128749568.0,2998147,D4L1e-2N128M192
106,0.6879692077636719,0.0023914878256618,26.21331825647697,2.2430341243743896,24390909952.0,3204931,D4L1e-2N128M224
107,0.5012652277946472,0.0024375542998313,26.130457010224767,2.086284875869751,24653070336.0,3411715,D4L1e-2N128M256
108,0.5099035501480103,0.0025651236064732,25.908917025537903,2.17787504196167,24915230720.0,3618499,D4L1e-2N128M288
109,0.5445999503135681,0.002616096753627,25.82346198119454,2.2457168102264404,25177391104.0,3825283,D4L1e-2N128M320
110,0.3849884271621704,0.0031036217696964,25.081312105267703,2.40311861038208,35075932160.0,2997507,D4L1e-2N160M32
111,0.696773111820221,0.0025939105544239,25.860450037299184,2.3834633827209477,35403628544.0,3255491,D4L1e-2N160M64
112,0.5534629821777344,0.0021012765355408,26.775167891188367,1.9198180437088013,35731324928.0,3513475,D4L1e-2N160M96
113,1.2243906259536743,0.0025099592749029,26.00333325064154,2.8564915657043457,36059021312.0,3771459,D4L1e-2N160M128
114,0.6075428128242493,0.0021485248580574,26.678596172396976,2.0046210289001465,36386717696.0,4029443,D4L1e-2N160M160
115,0.5403992533683777,0.0022039548493921,26.56797306762502,1.9735209941864011,36714414080.0,4287427,D4L1e-2N160M192
116,1.198815107345581,0.0019590458832681,27.079553921743344,2.472684860229492,37042110464.0,4545411,D4L1e-2N160M224
117,0.5404161810874939,0.002370256697759,26.25204617541253,2.0816755294799805,37369806848.0,4803395,D4L1e-2N160M256
118,0.5691500902175903,0.0024307665880769,26.142567418465077,2.149755954742432,37697503232.0,5061379,D4L1e-2N160M288
119,3.1086020469665527,0.0023707752116024,26.25109622313977,4.650198459625244,38025199616.0,5319363,D4L1e-2N160M320
120,0.423749178647995,0.0031464626081287,25.021774249461682,2.4697365760803223,49955356672.0,4247875,D4L1e-2N192M32
121,0.5961238145828247,0.0021397497039288,26.69637025043336,1.987496018409729,50348589056.0,4557059,D4L1e-2N192M64
122,0.6148552894592285,0.0020502302795648,26.881973567356503,1.9480174779891968,50741821440.0,4866243,D4L1e-2N192M96
123,0.7414323687553406,0.0018053667154163,27.434345686583104,1.9153721332550049,51135053824.0,5175427,D4L1e-2N192M128
124,0.5805453658103943,0.0020571229979395,26.867397405223716,1.918189525604248,51528286208.0,5484611,D4L1e-2N192M160
125,1.9264345169067385,0.0022137181367725,26.548776767893187,3.3659048080444336,51921518592.0,5793795,D4L1e-2N192M192
126,0.795460045337677,0.0018857533577829,27.24515110304164,2.0216710567474365,52314750976.0,6102979,D4L1e-2N192M224
127,0.611812949180603,0.0021528545767068,26.669853053677862,2.011706590652466,52707983360.0,6412163,D4L1e-2N192M256
128,0.5714318752288818,0.0022563140373677,26.466004546867698,2.038599967956543,53101215744.0,6721347,D4L1e-2N192M288
129,0.612790584564209,0.0022694116923958,26.44086711908298,2.0884757041931152,53494448128.0,7030531,D4L1e-2N192M320
130,0.3806730806827545,0.0030737260822206,25.123348376432308,2.379363536834717,67456221184.0,5715331,D4L1e-2N224M32
131,0.7893044352531433,0.0024349454324692,26.13510766951629,2.3726277351379395,67914989568.0,6075715,D4L1e-2N224M64
132,0.8045965433120728,0.0018218188779428,27.39494802017246,1.9892343282699585,68373757952.0,6436099,D4L1e-2N224M96
133,0.8665868639945984,0.0016608481528237,27.796700721875727,1.946553468704224,68832526336.0,6796483,D4L1e-2N224M128
134,0.684563398361206,0.0018560708267614,27.314054553344235,1.891473412513733,69291294720.0,7156867,D4L1e-2N224M160
135,0.6618532538414001,0.0020054269116371,26.977931613817177,1.9658820629119875,69750063104.0,7517251,D4L1e-2N224M192
136,0.6477476358413696,0.0019613481126725,27.074453181142395,1.92311429977417,70208831488.0,7877635,D4L1e-2N224M224
137,0.5691264867782593,0.0020875064656138,26.803721707061342,1.9265276193618772,70667599872.0,8238019,D4L1e-2N224M256
138,0.5626199245452881,0.0021275551989674,26.721191634191847,1.946062684059143,71126368256.0,8598403,D4L1e-2N224M288
139,0.9951646327972412,0.0017757136374711,27.506270699164116,2.149822473526001,71585136640.0,8958787,D4L1e-2N224M320
140,0.8154032230377197,0.0018229625420644,27.392222550651923,3.1861660480499268,1707016192.0,113539,D3L2e-2N32M32
141,0.752750039100647,0.0020184190943837,26.949886540153273,3.37770414352417,1969225728.0,166723,D3L2e-2N32M64
142,0.7261970639228821,0.0020797038450837,26.819985052311296,3.430851936340332,2231435264.0,219907,D3L2e-2N32M96
143,0.8065757155418396,0.001745626097545,27.580487738965097,3.0767624378204346,2493644800.0,273091,D3L2e-2N32M128
144,0.7802849411964417,0.0019814642146229,27.030137666465443,3.3571791648864746,2755854336.0,326275,D3L2e-2N32M160
145,0.7614246606826782,0.0017526315059512,27.563093855346423,3.040721893310547,3018063872.0,379459,D3L2e-2N32M192
146,4.893647193908691,0.0075515806674957,21.21962134023668,14.7144775390625,3280273408.0,432643,D3L2e-2N32M224
147,6.176265716552734,0.0070037203840911,21.54671200976705,15.2846040725708,3542482944.0,485827,D3L2e-2N32M256
148,6.579028129577637,0.0075552696362137,21.217500317312936,16.40465545654297,3804692480.0,539011,D3L2e-2N32M288
149,11.110675811767578,0.0061164903454482,22.134977054398817,19.06517219543457,4066902016.0,592195,D3L2e-2N32M320
150,0.917643904685974,0.0016738236881792,27.76290290239732,3.094451427459717,5510725632.0,335683,D3L2e-2N64M32
151,0.8000131845474243,0.0017633504467085,27.536613678215257,3.093250274658203,6035079168.0,440067,D3L2e-2N64M64
152,0.8525113463401794,0.0018141431501135,27.413284466852453,3.2118046283721924,6559432704.0,544451,D3L2e-2N64M96
153,0.811286211013794,0.0015250457217916,28.167171357112064,2.7946081161499023,7083786240.0,648835,D3L2e-2N64M128
154,0.8117782473564148,0.0017607992049306,27.542901665555327,3.1016976833343506,7608139776.0,753219,D3L2e-2N64M160
155,0.7720770239830017,0.0017292331904172,27.621464373318233,3.020944833755493,8132493312.0,857603,D3L2e-2N64M192
156,0.9377958178520204,0.0020194398239254,26.94769083581646,3.564077377319336,8656846848.0,961987,D3L2e-2N64M224
157,0.8232101798057556,0.0014758264878764,28.309646992795038,2.7425224781036377,9181200384.0,1066371,D3L2e-2N64M256
158,0.7389240264892578,0.0018591661937534,27.306817862345977,3.1567697525024414,9705553920.0,1170755,D3L2e-2N64M288
159,0.751627504825592,0.0016841588076204,27.73616959141954,2.94187593460083,10229907456.0,1275139,D3L2e-2N64M320
160,0.8652554154396057,0.0015267463168129,28.162331190411276,2.8507890701293945,11411587072.0,668419,D3L2e-2N96M32
161,0.8351261019706726,0.0016271629137918,27.885689627246258,2.95125150680542,12198084608.0,824003,D3L2e-2N96M64
162,0.8796054124832153,0.001650471589528,27.823919470182577,3.0260438919067383,12984582144.0,979587,D3L2e-2N96M96
163,0.8063046932220459,0.0017696230206638,27.521192406905925,3.107699394226074,13771079680.0,1135171,D3L2e-2N96M128
164,0.8770449161529541,0.0018221895443275,27.39406449660499,3.24680233001709,14557577216.0,1290755,D3L2e-2N96M160
165,0.7849715948104858,0.0016477778553962,27.831013379535413,2.9279065132141118,15344074752.0,1446339,D3L2e-2N96M192
166,0.8072777390480042,0.0018902503652498,27.234806693477655,3.2655482292175293,16130572288.0,1601923,D3L2e-2N96M224
167,0.7424634695053101,0.0018384334398433,27.355520890652,3.1333460807800293,16917069824.0,1757507,D3L2e-2N96M256
168,0.7564092874526978,0.0019466227386146,27.107182079116473,3.287992000579834,17703567360.0,1913091,D3L2e-2N96M288
169,0.7348616719245911,0.001767654553987,27.52602603551296,3.033696413040161,18490064896.0,2068675,D3L2e-2N96M320
170,1.0300275087356567,0.0014083978021517,28.512746613312867,2.861648797988892,19409600512.0,1111747,D3L2e-2N128M32
171,0.9200090169906616,0.0014299295144155,28.446853697061666,2.779632329940796,20458242048.0,1318531,D3L2e-2N128M64
